"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 18:50:19,FALSE,NA,"1586430245271478272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alademichaels",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 18:48:58,FALSE,NA,"1586429903213588480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alademichaels",29,TRUE,FALSE,NA,NA
"Whether it’s a company celebration or a family gathering, everyone loves Hog Wild catering. Have you booked your ho… https://t.co/KZh5K0A8cx",FALSE,0,NA,2022-10-29 18:47:35,TRUE,NA,"1586429556109770752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HogWildPitBBQ",0,FALSE,FALSE,NA,NA
"We're hiring in #Omaha, NE! Click the link in our bio to apply to this job and more: Security Patrol Driver at Allied Universal #security",FALSE,0,NA,2022-10-29 18:42:15,FALSE,NA,"1586428216583065600",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_secure",0,FALSE,FALSE,"-95.9979883","41.2523634"
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 18:41:25,FALSE,NA,"1586428004988854272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asia_larei",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 18:23:28,FALSE,NA,"1586423488415666176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tim_onuh",29,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “Don’t ever stop sowing because God doesn’t forget a seed sowed .” -@jerrysavellemin

 #JerrySavelle #KCMEvent #Omaha #Neb…",FALSE,0,NA,2022-10-29 18:20:12,FALSE,NA,"1586422667837550592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cap_tormenta",1,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 18:19:58,FALSE,NA,"1586422607896662016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okeabim",37,TRUE,FALSE,NA,NA
"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Retail As… https://t.co/jaDRfzTBDM",FALSE,0,NA,2022-10-29 18:15:22,TRUE,NA,"1586421448750469121",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_IAC_retail",0,FALSE,FALSE,"-96.0996978","41.2899133"
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 18:14:26,FALSE,NA,"1586421216474451968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djae4u",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith is a powerful thing.” - Kenneth Copeland 

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCam…",FALSE,0,NA,2022-10-29 18:06:30,FALSE,NA,"1586419216357658626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsingalwayz",27,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 17:55:30,FALSE,NA,"1586416450125824004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OsheaDavis",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 17:54:46,FALSE,NA,"1586416266637721600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OsheaDavis",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 17:49:29,FALSE,NA,"1586414934724050944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlimLexB",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 17:46:23,FALSE,NA,"1586414153702559745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kayglenn71",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: We are LIVE with Day 3 - Session 1 of the 2022 Omaha Victory Campaign --&gt; https://t.co/lvmSeyKETM

#faith #omaha #Jesu…",FALSE,0,NA,2022-10-29 17:46:13,FALSE,NA,"1586414113005404161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Olivia80740518",4,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 17:36:29,FALSE,NA,"1586411664286572547",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristIsAlive",37,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “An unlimited God can be limited by His own people.” - @jerrysavellemin 

#JerrySavelle #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 17:24:57,FALSE,NA,"1586408763602489344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Offairredeem",2,TRUE,FALSE,NA,NA
"LWVGO organizer Jackie Prados was at the Latino Center of the Midlands educating the community Nebraska Government… https://t.co/cZMJ6vW0cF",FALSE,0,NA,2022-10-29 17:21:34,TRUE,NA,"1586407910879346689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LWVGO",0,FALSE,FALSE,NA,NA
"S/O to Observatory Bar &amp; Grill in #Omaha for being our newest featured restaurant at https://t.co/wdiKORmCxw.… https://t.co/Oir6C22GXB",FALSE,1,NA,2022-10-29 17:12:35,TRUE,NA,"1586405649847832576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmahaFattie",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 17:12:35,FALSE,NA,"1586405649537040384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattMumaw",37,TRUE,FALSE,NA,NA
"Omaha is such an interesting city. I wish I had more time to check out all the food, media stores, and attractions… https://t.co/dEOAlBPuWf",FALSE,0,NA,2022-10-29 17:10:40,TRUE,NA,"1586405168983478272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lunamaria87",0,FALSE,FALSE,NA,NA
"Ryder is hiring in #Omaha, NE! Read about our latest #DieselMechanic job opening via the link in our bio: Diesel Me… https://t.co/2DuBfTOkti",FALSE,0,NA,2022-10-29 17:01:21,TRUE,NA,"1586402823872258048",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_skltrd",0,FALSE,FALSE,"-96.01896","41.2453849"
"To our friends and family, we wish to extend our support to anyone who has been affected by Breast Cancer. Early de… https://t.co/TJJmU2TQsj",FALSE,0,NA,2022-10-29 17:00:51,TRUE,NA,"1586402698739519488",NA,"<a href=""https://cloudcampaign.io/"" rel=""nofollow"">Cloud Campaign</a>","PrecisionEntInc",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:59:30,FALSE,NA,"1586402355607633920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osime2014",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:57:46,FALSE,NA,"1586401920947998720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bolario_",29,TRUE,FALSE,NA,NA
"The best way to start your meal is by ordering an appetizer! Like our Crab Rangoon, which is a crowd favorite!… https://t.co/09QGHyEcAg",FALSE,0,NA,2022-10-29 16:50:11,TRUE,NA,"1586400014007521285",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SaigonSurface",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:45:12,FALSE,NA,"1586398756370632704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hkodzo81",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:44:34,FALSE,NA,"1586398596890402818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hkodzo81",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:42:15,FALSE,NA,"1586398017485168641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCakeMan10",37,TRUE,FALSE,NA,NA
"HEROIN PROOF YOUR KIDS: resourse: https://t.co/RKEca5N2fw Families in recovey: https://t.co/Ne6rqaU1c5… https://t.co/H37TjHWEkv",FALSE,0,NA,2022-10-29 16:41:01,TRUE,NA,"1586397703562461185",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MilwaukeeHotBuy",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:40:57,FALSE,NA,"1586397688852979712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","downingcounty",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:39:50,FALSE,NA,"1586397407574601728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carollo47167339",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:37:39,FALSE,NA,"1586396858771021825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WathekaAlex",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:36:08,FALSE,NA,"1586396475210498055",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordImmar",37,TRUE,FALSE,NA,NA
"“Today is your healing day.” - Kenneth Copeland @CopelandNetwork 

#kennethcopeland #KCMEvent #Omaha #Nebraska… https://t.co/7UjxVhEW5P",FALSE,13,NA,2022-10-29 16:34:37,TRUE,NA,"1586396096179453952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoVictoryTV",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:33:58,FALSE,NA,"1586395931179552768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dammy_Jay26",37,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLo…",FALSE,0,NA,2022-10-29 16:33:52,FALSE,NA,"1586395906747662336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sOULhAUNteR_",37,TRUE,FALSE,NA,NA
"“Healing is not a reward; it’s a property.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska… https://t.co/X7bOhHy5pC",FALSE,244,NA,2022-10-29 16:33:25,TRUE,NA,"1586395793618968576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CopelandNetwork",37,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:32:50,FALSE,NA,"1586395647996985344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsingalwayz",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:28:37,FALSE,NA,"1586394585735270400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WathekaAlex",29,TRUE,FALSE,NA,NA
"RT @tmj_NEO_it: Want to work at SAIC? We're hiring in #Omaha, NE! Click the link in our bio for details on this job and more: Software Engi…",FALSE,0,NA,2022-10-29 16:22:10,FALSE,NA,"1586392963067924480",NA,"<a href=""https://github.com/nerdyandnatural"" rel=""nofollow"">whosehiring</a>","whosehiringbot",1,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:20:07,FALSE,NA,"1586392446363406339",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockmayfield94",29,TRUE,FALSE,NA,NA
"Want to work at SAIC? We're hiring in #Omaha, NE! Click the link in our bio for details on this job and more: Softw… https://t.co/ZWWqNdlktg",FALSE,0,NA,2022-10-29 16:17:12,TRUE,NA,"1586391712091410432",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_it",1,FALSE,FALSE,"-95.9979883","41.2523634"
"“A testimony builds the capacity for faith.” - Kenneth Copeland @CopelandNetwork 

#KennethCopeland #KCMEvent… https://t.co/5AJMeQxmOo",FALSE,7,NA,2022-10-29 16:16:49,TRUE,NA,"1586391616893308929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoVictoryTV",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:15:44,FALSE,NA,"1586391342703292417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kiwiet_andrew",29,TRUE,FALSE,NA,NA
"It's almost lunch time! Here is what it looks like outside right now. #Omaha https://t.co/mx1deIpK6F",FALSE,0,NA,2022-10-29 16:15:13,FALSE,NA,"1586391212273156097",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","MarkStitz",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:13:43,FALSE,NA,"1586390837100830720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Desertdove777",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:11:48,FALSE,NA,"1586390352067383298",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","downingcounty",29,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusI…",FALSE,0,NA,2022-10-29 16:11:13,FALSE,NA,"1586390206969630720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joshuamilz24",29,TRUE,FALSE,NA,NA
"“Faith begins where the Will of God is known.” - Kenneth Copeland

#kennethcopeland #KCMEvent #Omaha #Nebraska… https://t.co/rDeKRztRDk",FALSE,124,NA,2022-10-29 16:10:54,TRUE,NA,"1586390126128549888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CopelandNetwork",29,FALSE,FALSE,NA,NA
"RT @MissingKids: #MISSING
Adriana was last seen on July 25, 2022 in #Omaha, #Nebraska.
https://t.co/XvzfYu37X2",FALSE,0,NA,2022-10-29 16:08:48,FALSE,NA,"1586389597243596800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IluvMyGino",269,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Faith is a powerful thing.” - Kenneth Copeland 

#kennethcopeland #KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCam…",FALSE,0,NA,2022-10-29 16:02:30,FALSE,NA,"1586388010710761472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jesus_is_Lord25",27,TRUE,FALSE,NA,NA
"Can you recommend anyone for this #Retail job in #Omaha, NE? Click the link in our bio to see it and more. shift su… https://t.co/pla7PUUHUM",FALSE,0,NA,2022-10-29 15:59:59,TRUE,NA,"1586387381170544641",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_IAC_retail",0,FALSE,FALSE,"-96.1095699","41.2139595"
"RT @CopelandNetwork: We are LIVE with Day 3 - Session 1 of the 2022 Omaha Victory Campaign --&gt; https://t.co/lvmSeyKETM

#faith #omaha #Jesu…",FALSE,0,NA,2022-10-29 15:57:26,FALSE,NA,"1586386735356727297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","downingcounty",4,TRUE,FALSE,NA,NA
"There is some amazing community energy going on this weekend for #halloween. I hope everyone has a fun and safe exp… https://t.co/CfK8fmgjka",FALSE,0,NA,2022-10-29 15:55:07,TRUE,NA,"1586386153762328577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TotalProtonic",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “The word blessed means to empower to prosper and to empower to increase.” -@jerrysavellemin 

#kcmevent #faith #victo…",FALSE,0,NA,2022-10-29 15:51:53,FALSE,NA,"1586385340692320256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamonTindi",33,TRUE,FALSE,NA,NA
"@thetopcarrier @ErrolSpenceJr Man you really like to focus on race don't u? Mini Al Sharpton here 😄 🤣 😂  yes a Blac… https://t.co/3G572ZMPzf",FALSE,0,"thetopcarrier",2022-10-29 15:37:41,TRUE,"1586378375001956352","1586381765840896001","1426389636436332544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JaxonRaye",0,FALSE,FALSE,NA,NA
"Don't submit then quit. Apply for jobs like ""Driver Helper"" at UPS, then look for people you might know at the comp… https://t.co/aPXoUXthZM",FALSE,0,NA,2022-10-29 15:33:06,TRUE,NA,"1586380612054568960",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_IAC_transp",0,FALSE,FALSE,"-95.9514703","41.202314"
